met_name,n,reaction,ec_number,ID,common_name,names,spontaneous,systematic_name,pathway
"NAD",6,RXN-9661,EC-1.3.1.9,RXN-9661,<i>trans</i> dodec-2-enoyl-[acp] reductase,<i>trans</i> dodec-2-enoyl-[acp] reductase,NA,NA,PWY1A0-6120 // PWY-5971
"NAD",6,MANNITOL-2-DEHYDROGENASE-RXN,EC-1.1.1.67,MANNITOL-2-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-6531
"NAD",6,RXN-21662,EC-1.3.1.9,RXN-21662,NA,NA,NA,NA,PWY-8174
"NAD",6,3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN,EC-1.1.1.30,3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY66-368 // PWY66-367
"NAD",6,RXN-16628,EC-1.3.1.9,RXN-16628,NA,NA,NA,NA,PWY-7664
"NAD",6,ACETALD-DEHYDROG-RXN,EC-1.2.1.10,ACETALD-DEHYDROG-RXN,NA,NA,NA,NA,PWY-5162 // PWY-8062 // PWY-8060 // PWY-5436 // PWY0-1477 // P122-PWY // PWY-7085 // PWY-7180 // PWY4LZ-257 // PWY-6587 // FERMENTATION-PWY // P161-PWY // PWY-5480 // PHOSPHONOTASE-PWY // ETOH-ACETYLCOA-ANA-PWY
"NAD",6,RXN-7745,EC-1.1.1,RXN-7745,NA,NA,NA,NA,PWY-5101
"NAD",6,GLYCERATE-DEHYDROGENASE-RXN,EC-1.1.1.29,GLYCERATE-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-181
"NAD",6,RXN0-5289,EC-1.1.1,RXN0-5289,NA,NA,NA,NA,GLYCOLATEMET-PWY
"NAD",6,RXN0-703,EC-1.1.1.130,RXN0-703,NA,NA,NA,NA,PWY-6961
"NAD",6,RXN-21616,EC-1.3.1.9,RXN-21616,NA,NA,NA,NA,PWY-8173
"NAD",6,RXN-9906,EC-1.14.12.26,RXN-9906,NA,NA,NA,NA,PWY-6103
"NAD",6,RXN-21633,EC-1.3.1.9,RXN-21633,NA,NA,NA,NA,PWY-8173
"NAD",6,RXN-21699,EC-1.3.1.9,RXN-21699,NA,NA,NA,NA,PWY-8175
"NAD",6,1.1.1.83-RXN,EC-1.1.1.83,1.1.1.83-RXN,NA,NA,NA,NA,PWY0-1465
"NAD",6,RXN-4142,EC-1.2.1.3,RXN-4142,NA,NA,NA,NA,PWY-2501 // PWY-2724
"NAD",6,RXN-16949,EC-1.14.13.24,RXN-16949,NA,NA,NA,NA,PWY-7698
"NAD",6,RXN-12107,EC-1.1.1.366,RXN-12107,NA,<small>L</small>-idonate:NAD(P)<small><sup>+</sup></small> oxidoreductase,NA,<small>L</small>-idonate:NAD(P)<small><sup>+</sup></small> oxidoreductase,PWY-6704
"NAD",6,RXN-18590,EC-1.1.1.411,RXN-18590,NA,NA,NA,NA,PWY-7874
"NAD",6,RXN-21123,NA,RXN-21123,NA,NA,NA,NA,PWY-8117
"NAD",6,1.2.1.61-RXN,EC-1.2.1.61,1.2.1.61-RXN,NA,NA,NA,NA,PWY-7002 // PWY-5487
"NAD",6,RXN-16033,EC-1.1.1.159,RXN-16033,chenodeoxycholate dehydrogenase,chenodeoxycholate dehydrogenase,NA,NA,PWY-8254 // PWY-7588
"NAD",6,RXN-18206,NA,RXN-18206,NA,NA,NA,NA,PWYQT-4450 // RXNQT-4168
"NAD",6,RXN-21652,EC-1.3.1.9,RXN-21652,NA,NA,NA,NA,PWY-8174
"NAD",6,RXN-10094,EC-1.3.1.119,RXN-10094,NA,NA,NA,NA,PWY-6191
"NAD",6,RXN-7644,EC-1.1.1.14,RXN-7644,D-sorbitol 2-dehydrogenase,D-sorbitol 2-dehydrogenase,NA,NA,PWY-4101
"NAD",6,1.3.1.19-RXN,EC-1.3.1.19,1.3.1.19-RXN,NA,NA,NA,NA,PWY-5450
"NAD",6,1.3.1.25-RXN,EC-1.3.1.25,1.3.1.25-RXN,NA,NA,NA,NA,PWY-2503
"NAD",6,HCAMULTI-RXN,EC-1.14.12.19,HCAMULTI-RXN,NA,NA,NA,NA,HCAMHPDEG-PWY
"NAD",6,RXN-16656,EC-1.2.1.3,RXN-16656,NA,NA,NA,NA,PWY3DJ-11470
"NAD",6,"NADPYROPHOSPHAT-RXN",EC-3.6.1.22,"NADPYROPHOSPHAT-RXN",NA,NA,NA,NA,PWY-5381 // PWY-7761 // PYRIDNUCSAL-PWY // NAD-BIOSYNTHESIS-II
"NAD",6,AMINOPROPDEHYDROG-RXN,EC-1.1.1.75,AMINOPROPDEHYDROG-RXN,NA,NA,NA,NA,PWY-7378
"NAD",6,1.2.1.54-RXN,EC-1.2.1.54,1.2.1.54-RXN,NA,NA,NA,NA,PWY-5742 // ARGDEG-IV-PWY
"NAD",6,RXN-12705,EC-1.1.1.35,RXN-12705,NA,NA,NA,NA,PWY-6946 // PWY-6945
"NAD",6,RXN-18202,NA,RXN-18202,NA,NA,NA,NA,PWYQT-4450 // RXNQT-4174
"NAD",6,RXN-9880,EC-1.3.1.119,RXN-9880,NA,NA,NA,NA,PWY-6091
"NAD",6,4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN,EC-1.1.1.61,4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-5022 // PWY-5677
"NAD",6,RXN-11970,EC-1.2.1.86,RXN-11970,NA,NA,NA,NA,PWY-7136 // PWY-6678
"NAD",6,RXN-8752,EC-1.17.1.4,RXN-8752,NA,NA,NA,NA,PWY-5497
"NAD",6,RXN-11032,EC-1.1.1.304,RXN-11032,NA,NA,NA,NA,PWY-6389
"NAD",6,GLYCOLATE-REDUCTASE-RXN,EC-1.1.1.26,GLYCOLATE-REDUCTASE-RXN,NA,NA,NA,NA,PWY-7295 // PWY-7294
"NAD",6,RXN-14773,EC-1.1.1.M19,RXN-14773,NA,NA,NA,NA,PWY-7337
"NAD",6,RXN-9858,EC-1.14.12.26,RXN-9858,NA,NA,NA,NA,PWY-6083
"NAD",6,RIBITOL-2-DEHYDROGENASE-RXN,EC-1.1.1.56,RIBITOL-2-DEHYDROGENASE-RXN,NA,NA,NA,NA,RIBITOLUTIL-PWY
"NAD",6,RXN-11679,EC-1.14.12,RXN-11679,NA,NA,NA,NA,PWY5F9-3233
"NAD",6,RXN-11213,EC-1.2.1.27,RXN-11213,NA,NA,NA,NA,VALDEG-PWY
"NAD",6,RXN-15299,EC-1.1.1.373,RXN-15299,NA,NA,NA,NA,PWY-7446
"NAD",6,INDOLELACTATE-DEHYDROGENASE-RXN,EC-1.1.1.110,INDOLELACTATE-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-8017 // TRPKYNCAT-PWY
"NAD",6,RXN-11245,EC-1.1.1.35,RXN-11245,NA,NA,NA,NA,PWY-6435
"NAD",6,RXN-18598,NA,RXN-18598,NA,NA,NA,NA,PWY-7872 // RXN-18601
"NAD",6,ERYTHRON4PDEHYDROG-RXN,EC-1.1.1.290,ERYTHRON4PDEHYDROG-RXN,NA,NA,NA,NA,PYRIDOXSYN-PWY
"NAD",6,3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN,EC-1.14.13.24,3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN,NA,NA,NA,NA,M-CRESOL-DEGRADATION-PWY // PWY-6228
"NAD",6,DIMETHUROPORDEHYDROG-RXN,EC-1.3.1.76,DIMETHUROPORDEHYDROG-RXN,NA,NA,NA,NA,PWY-5194 // PWY-5196 // PWY-7377
"NAD",6,RXN-17409,EC-1.1.1.391,RXN-17409,NA,NA,NA,NA,PWY-7755
"NAD",6,RXN-17803,EC-1.8.1.M5,RXN-17803,NA,NA,NA,NA,PWY-5360 // PWY-5306 // PWY-6675 // DISSULFRED-PWY
"NAD",6,DLACTDEHYDROGNAD-RXN,EC-1.1.1.28,DLACTDEHYDROGNAD-RXN,NA,NA,NA,NA,PWY-8188 // PWY-8274 // P122-PWY // ALACAT2-PWY // PWY-6901 // PWY4LZ-257 // PWY-6454 // FERMENTATION-PWY
"NAD",6,"NAD-SYNTH-GLN-RXN",EC-6.3.5.1,"NAD-SYNTH-GLN-RXN",NA,NA,NA,NA,PWY-8277 // PWY-5381 // PWY-7761 // PYRIDNUCSAL-PWY // PWY-5653 // PWY3O-4107 // PYRIDNUCSYN-PWY
"NAD",6,1.1.1.136-RXN,EC-1.1.1.136,1.1.1.136-RXN,NA,NA,NA,NA,PWY-7090 // PWY-7336
"NAD",6,RXN-15920,EC-1.1.1.380,RXN-15920,NA,NA,NA,NA,PWY-7566
"NAD",6,1.2.1.27-RXN,EC-1.2.1.27,1.2.1.27-RXN,NA,NA,NA,NA,PWY-5642
"NAD",6,RXN66-479,EC-1.2.1.3,RXN66-479,NA,NA,NA,NA,PWY66-389
"NAD",6,L-RHAMNOSE-1-DEHYDROGENASE-RXN,EC-1.1.1.173,L-RHAMNOSE-1-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-6713 // PWY-6714
"NAD",6,RXN-17781,EC-1.1.1.35,RXN-17781,NA,NA,NA,NA,PWY0-1337
"NAD",6,RXN0-5229,EC-1.1.1.414,RXN0-5229,NA,NA,NA,NA,PWY0-1306
"NAD",6,RXN-10093,EC-1.3.1.119,RXN-10093,NA,NA,NA,NA,PWY-6190
"NAD",6,RXN-8527,EC-1.2.1.85,RXN-8527,NA,NA,NA,NA,PWY-7480 // PWY-7006 // PWY-5419 // PWY-6336
"NAD",6,RXN-662,EC-1.1.1.M33,RXN-662,NA,NA,NA,NA,PWY-741
"NAD",6,RXN-37,EC-1.2.1.3,RXN-37,NA,NA,NA,NA,PWY-0
"NAD",6,RXN1YI0-11,EC-1.2.1.107,RXN1YI0-11,NA,NA,NA,NA,PWY1YI0-1
"NAD",6,RXN-13198,EC-1.1.1.1,RXN-13198,NA,NA,NA,NA,PWY-7013
"NAD",6,PREPHENATEDEHYDROG-RXN,EC-1.3.1.12,PREPHENATEDEHYDROG-RXN,NA,NA,NA,NA,PWY-7303 // TYRSYN
"NAD",6,RXN-8641,EC-1.1.1.77,RXN-8641,NA,NA,NA,NA,MGLDLCTANA-PWY
"NAD",6,RXN-7970,EC-1.1.1.87 // EC-1.1.1.286,RXN-7970,NA,NA,NA,NA,LYSINE-AMINOAD-PWY // P241-PWY // PWY-3081
"NAD",6,RXN-17777,EC-1.1.1.35,RXN-17777,NA,NA,NA,NA,PWY0-1337
"NAD",6,RXN-1884,EC-1.1.1.316,RXN-1884,NA,NA,NA,NA,PWY-882
"NAD",6,1.6.5.7-RXN,EC-1.6.5.7,1.6.5.7-RXN,NA,NA,NA,NA,PWY-5488 // PWY-6200
"NAD",6,RXN-710,EC-1.1.1.357,RXN-710,NA,NA,NA,NA,PWY-699 // PWY-2582
"NAD",6,RXN-10089,EC-1.2.1.3,RXN-10089,imidazole acetaldehyde reductase,imidazole acetaldehyde reductase,NA,NA,PWY-6181
"NAD",6,HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN,EC-1.1.1.88,HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN,NA,NA,NA,NA,PWY-5074
"NAD",6,RXN-8751,EC-1.17.1.4,RXN-8751,NA,NA,NA,NA,PWY-5497
"NAD",6,GCVMULTI-RXN,EC-1.4.1.27,GCVMULTI-RXN,NA,NA,NA,NA,PWY-8303 // PWY-2201 // PWY-181 // 1CMET2-PWY // PWY-3841
"NAD",6,PHENPRODIOLDEHYDROG-RXN,EC-1.3.1.87,PHENPRODIOLDEHYDROG-RXN,NA,NA,NA,NA,HCAMHPDEG-PWY
"NAD",6,2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN,EC-1.2.1.25,2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN,4-methyl-2-oxopentanoate dehydrogenase (acylating),4-methyl-2-oxopentanoate dehydrogenase (acylating),NA,NA,PWY-8174 // LEU-DEG2-PWY
"NAD",6,1.1.1.291-RXN,EC-1.1.1.291,1.1.1.291-RXN,NA,NA,NA,NA,PWY-5055
"NAD",6,RXN-14464,NA,RXN-14464,NA,NA,NA,NA,PWY-7275 // RXN-14466
"NAD",6,RXN-8632,NA,RXN-8632,NA,NA,NA,NA,PWY-7466 // PWY-5453
"NAD",6,MANNONOXIDOREDUCT-RXN,EC-1.1.1.57,MANNONOXIDOREDUCT-RXN,NA,NA,NA,NA,PWY-7242
"NAD",6,PYRUVDEH-RXN,EC-1.2.1.104,PYRUVDEH-RXN,NA,NA,NA,NA,PWY-7384 // PWY-7218 // PWY-6886 // GLYCOLYSIS-TCA-GLYOX-BYPASS // PWY-5537 // PWY-5482
"NAD",6,L-LACTATE-DEHYDROGENASE-RXN,EC-1.1.1.27,L-LACTATE-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-8086 // P124-PWY // P122-PWY // PWY-5481 // PWY-6901
"NAD",6,RXN-15819,EC-1.2.1.29,RXN-15819,NA,NA,NA,NA,PWY-7557
"NAD",6,RXN-9875,EC-1.14.12.26,RXN-9875,NA,NA,NA,NA,PWY-6099
"NAD",6,RXN-9819,EC-1.13.11,RXN-9819,NA,NA,NA,NA,PWY-6069 // PWY-6068
"NAD",6,LACTALDEHYDE-OXI-RXN,NA,LACTALDEHYDE-OXI-RXN,NA,NA,NA,NA,MGLDLCTANA-PWY
"NAD",6,RXN-8825,EC-1.14.12.23,RXN-8825,NA,NA,NA,NA,PWY-5643
"NAD",6,1.1.1.255-RXN,EC-1.1.1.255,1.1.1.255-RXN,NA,NA,NA,NA,PWY-3861
"NAD",6,RXN-20680,EC-1.1.1,RXN-20680,NA,NA,NA,NA,PWY0-1602
"NAD",6,RXN-8765,EC-1.3.1.106,RXN-8765,NA,NA,NA,NA,PWY-7377
"NAD",6,"NAD-KIN-RXN",EC-2.7.1.23,"NAD-KIN-RXN",NA,NA,NA,NA,PWY-8148 // NADPHOS-DEPHOS-PWY // NADPHOS-DEPHOS-PWY-1 // PWY-7269 // PWY-7268 // PWY-5083
"NAD",6,RXN-9853,EC-1.14.12.26,RXN-9853,NA,NA,NA,NA,PWY-6081
"NAD",6,RXN0-1861,EC-1.1.1.305,RXN0-1861,NA,NA,NA,NA,PWY0-1338
"NAD",6,GAPOXNPHOSPHN-RXN,EC-1.2.1.12,GAPOXNPHOSPHN-RXN,NA,NA,NA,NA,SUCSYN-PWY // ANAGLYCOLYSIS-PWY // GLYCOLYSIS // PWY-5484 // PWY-8004 // GLUCONEO-PWY // PWY-7003 // P124-PWY // P122-PWY // PWY-6901 // PWY66-399 // P185-PWY // PWY-1042
"NAD",6,1.2.1.2-RXN,EC-1.17.1.9,1.2.1.2-RXN,NA,NA,NA,NA,P164-PWY // PWY-7985 // PWY-6696 // PWY-1881 // PWY-5497
"NAD",6,RXN-7700,EC-1.1.1.1,RXN-7700,NA,NA,NA,NA,PWY-5751 // PWY-5079
"NAD",6,2KETO-3METHYLVALERATE-RXN,EC-1.2.1.25,2KETO-3METHYLVALERATE-RXN,(<i>S</i>)-3-methyl-2-oxopentanoate dehydrogenase (acylating),(<i>S</i>)-3-methyl-2-oxopentanoate dehydrogenase (acylating),NA,NA,PWY-8173 // ILEUDEG-PWY
"NAD",6,SUCCGLUALDDEHYD-RXN,EC-1.2.1.71,SUCCGLUALDDEHYD-RXN,NA,NA,NA,NA,AST-PWY
"NAD",6,1.2.1.67-RXN,EC-1.2.1.67,1.2.1.67-RXN,NA,NA,NA,NA,PWY-7982 // PWY-7098 // PWY-7097
"NAD",6,RXN66-478,EC-1.1.1.1,RXN66-478,phytol dehydrogenase,phytol dehydrogenase,NA,NA,PWY66-389
"NAD",6,1.1.1.251-RXN,EC-1.1.1.251,1.1.1.251-RXN,NA,NA,NA,NA,GALACTITOLCAT-PWY
"NAD",6,RXN0-5330,EC-1.6.5.9,RXN0-5330,NA,NA,NA,NA,PWY0-1573 // PWY0-1567 // PWY0-1568 // PWY-7279 // PWY-7269
"NAD",6,RXN-10781,EC-1.1.1.1,RXN-10781,5-hydroxytryptophol dehydrogenase,5-hydroxytryptophol dehydrogenase,NA,NA,PWY-6313
"NAD",6,RXN-20676,EC-1.1.1.35 // EC-1.1.1.211,RXN-20676,NA,NA,NA,NA,PWY0-1337
"NAD",6,RXN-7790,EC-1.2.1.25,RXN-7790,NA,NA,NA,NA,PWY66-428 // PWY-5130
"NAD",6,1.2.1.25-RXN,EC-1.2.1.25,1.2.1.25-RXN,NA,NA,NA,NA,PWY-8175 // VALDEG-PWY
"NAD",6,RXN-14116,EC-1.2.1.88,RXN-14116,NA,NA,NA,NA,PWY-6853 // PROUT-PWY // ARGASEDEG-PWY
"NAD",6,R363-RXN,EC-1.2.1.29,R363-RXN,NA,NA,NA,NA,P421-PWY
"NAD",6,RXN-7694,EC-1.1.1.1,RXN-7694,NA,NA,NA,NA,PWY-5078
"NAD",6,1.1.1.8-RXN,EC-1.1.1.8,1.1.1.8-RXN,NA,NA,NA,NA,PWY-7385 // PWY-6118 // PWY-7411
"NAD",6,RXN-9718,EC-2.3.1.190,RXN-9718,NA,NA,NA,NA,NA
"NAD",6,GLUTAMATE-SYNTHASE-NADH-RXN,EC-1.4.1.14,GLUTAMATE-SYNTHASE-NADH-RXN,NA,NA,NA,NA,PWY-6963 // GLUGLNSYN-PWY
"NAD",6,RXN-9592,EC-1.2.1.73,RXN-9592,NA,NA,NA,NA,PWY-5982
"NAD",6,UGD-RXN,EC-1.1.1.22,UGD-RXN,NA,NA,NA,NA,PWY-7346 // PWY-7820
"NAD",6,3-ISOPROPYLMALDEHYDROG-RXN,NA,3-ISOPROPYLMALDEHYDROG-RXN,NA,"(2<em>R</em>,3<em>S</em>)-3-isopropylmalate:NAD<small><sup>+</sup></small> oxidoreductase // &beta;-isopropylmalic enzyme // <em>threo</em>-<small>D<sub>s</sub></small>-3-isopropylmalate dehydrogenase",NA,"(2<em>R</em>,3<em>S</em>)-3-isopropylmalate:NAD<small><sup>+</sup></small> oxidoreductase",LEUSYN-PWY // PWY-6871 // RXN-13158
"NAD",6,SORB6PDEHYDROG-RXN,EC-1.1.1.140,SORB6PDEHYDROG-RXN,NA,NA,NA,NA,SORBDEG-PWY // P302-PWY
"NAD",6,RXN-21784,EC-1.1.1.35,RXN-21784,NA,NA,NA,NA,PWY-8181
"NAD",6,KDUD-RXN,EC-1.1.1.125,KDUD-RXN,NA,NA,NA,NA,PWY-8121
"NAD",6,RXN-17416,EC-1.3.1.116,RXN-17416,NA,NA,NA,NA,PWY-8134
"NAD",6,RXN-11662,EC-1.1.1.35,RXN-11662,NA,NA,NA,NA,PWY-5789 // P162-PWY // CENTFERM-PWY // PWY-6583 // PWY0-1337 // PWY-6863 // PWY-7401 // PWY-7779 // PWY-7778 // PWY-5177 // PWY-7216 // PWY-6883
"NAD",6,RXN-11036,EC-1.1.1.303,RXN-11036,NA,NA,NA,NA,PWY-5938
"NAD",6,RXN-13179,EC-1.1.1.262,RXN-13179,NA,NA,NA,NA,PYRIDOXSYN-PWY
"NAD",6,2OXOGLUTARATEDEH-RXN,EC-1.2.1.105,2OXOGLUTARATEDEH-RXN,2-oxoglutarate dehydrogenase complex,2-oxoglutarate dehydrogenase complex // 2-oxoglutarate dehydrogenation // &alpha;-ketoglutarate oxidative decarboxylation,NA,NA,TCA-1 // PWY66-398 // PWY-5690 // TCA
"NAD",6,RXN-10040,EC-1.14.13.127,RXN-10040,NA,NA,NA,NA,PWY-6690
"NAD",6,RXN-16655,EC-1.2.1.3,RXN-16655,NA,NA,NA,NA,PWY3DJ-11470 // PWY-7119
"NAD",6,RXN-15365,EC-1.8.1,RXN-15365,NA,NA,NA,NA,PWY-7462
"NAD",6,RXN-17585,NA,RXN-17585,NA,NA,NA,NA,RXN-17601 // PWY-7776
"NAD",6,RXN0-2044,EC-1.1.1.35,RXN0-2044,NA,NA,NA,NA,PWY-1361 // PWY0-321
"NAD",6,RXN-14792,EC-1.1.1.M19,RXN-14792,NA,NA,NA,NA,PWY-7339
"NAD",6,ALDHDEHYDROG-RXN,EC-1.2.1.3,ALDHDEHYDROG-RXN,NA,NA,NA,NA,PWY-7269
"NAD",6,1.2.1.53-RXN,EC-1.2.1.53,1.2.1.53-RXN,NA,NA,NA,NA,PWY-7431
"NAD",6,RXN-9879,EC-1.3.1.119,RXN-9879,NA,NA,NA,NA,PWY-6090
"NAD",6,UDPMANNACADEHYDROG-RXN,EC-1.1.1.336,UDPMANNACADEHYDROG-RXN,NA,NA,NA,NA,PWY-7335
"NAD",6,MYO-INOSITOL-2-DEHYDROGENASE-RXN,EC-1.1.1.18,MYO-INOSITOL-2-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-5940 // PWY-7241 // PWY-7237 // P562-PWY
"NAD",6,LACTALDDEHYDROG-RXN,EC-1.2.1.22,LACTALDDEHYDROG-RXN,NA,NA,NA,NA,PWY-6713 // PWY-5458 // PWY-5197 // PWY0-1317
"NAD",6,RXN-12570,EC-1.1.1.35,RXN-12570,NA,NA,NA,NA,PWY0-1337 // PWY-6863
"NAD",6,RXN-12072,EC-1.14.12.19,RXN-12072,NA,NA,NA,NA,PWY-6690
"NAD",6,GLYCOLALDREDUCT-RXN,EC-1.1.1.77,GLYCOLALDREDUCT-RXN,NA,NA,NA,NA,PWY0-1280
"NAD",6,1.1.1.39-RXN,EC-1.1.1.38,1.1.1.39-RXN,NA,NA,NA,NA,PWY-7115 // PWY-7118 // GLUCONEO-PWY // PWY-7686 // PWY-3641 // PWY-7384
"NAD",6,OROTATE-REDUCTASE-NADH-RXN,EC-1.3.1.14,OROTATE-REDUCTASE-NADH-RXN,NA,NA,NA,NA,PWY-7791
"NAD",6,RXN-14986,EC-1.1.1.85,RXN-14986,NA,NA,NA,NA,PWY-7396
"NAD",6,RXN-18404,EC-1.1.1.404,RXN-18404,NA,NA,NA,NA,PCPDEG-PWY
"NAD",6,RXN-15729,EC-1.2.1.87,RXN-15729,NA,NA,NA,NA,PWY-7541
"NAD",6,RXN-8162,NA,RXN-8162,NA,NA,NA,NA,PWY-5283 // ALLYSINE-DEHYDROG-RXN // PWY-5298
"NAD",6,ISOCITRATE-DEHYDROGENASE-NAD+-RXN,EC-1.1.1.286 // EC-1.1.1.41,ISOCITRATE-DEHYDROGENASE-NAD+-RXN,NA,NA,NA,NA,PWY-6549 // PWY66-398 // PWY-5690
"NAD",6,CHMS-DEHYDROGENASE-RXN,EC-1.2.1.60,CHMS-DEHYDROGENASE-RXN,NA,NA,NA,NA,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY
"NAD",6,RXN-9069,EC-1.1.1.M58,RXN-9069,NA,NA,NA,NA,PWY-5782
"NAD",6,RXN-21771,EC-1.1.1.35,RXN-21771,NA,NA,NA,NA,PWY-8182
"NAD",6,RXN-664,EC-1.14.12.25,RXN-664,NA,NA,NA,NA,PWY-5163
"NAD",6,RXN-2902,EC-1.2.1.18,RXN-2902,NA,NA,NA,NA,PWY-7574 // PWY-1781 // P562-PWY // BETA-ALA-DEGRADATION-I-PWY
"NAD",6,RXN-19803,EC-1.1.1.35,RXN-19803,NA,NA,NA,NA,PWY-8152 // PWY-6944
"NAD",6,RXN-7693,EC-1.1.1.1,RXN-7693,NA,NA,NA,NA,PWY-6871 // PWY-5076
"NAD",6,RXN-10917,EC-1.2.1.3,RXN-10917,NA,NA,NA,NA,PWY-6342
"NAD",6,7-ALPHA-HYDROXYSTEROID-DEH-RXN,EC-1.1.1.159,7-ALPHA-HYDROXYSTEROID-DEH-RXN,NA,NA,NA,NA,PWY-8254
"NAD",6,RXN-21767,EC-1.1.1.35,RXN-21767,NA,NA,NA,NA,PWY-8182
"NAD",6,RXN-10092,EC-1.14.12.26,RXN-10092,NA,NA,NA,NA,PWY-6192
"NAD",6,SOLDEHYD-RXN,EC-1.1.1.257,SOLDEHYD-RXN,NA,NA,NA,NA,TOLSULFDEG-PWY
"NAD",6,RXN-21783,EC-1.1.1.35,RXN-21783,NA,NA,NA,NA,PWY-8181
"NAD",6,MALATE-DEH-RXN,EC-1.1.1.37,MALATE-DEH-RXN,NA,malate dehydrogenation,NA,NA,P23-PWY // TCA-1 // P105-PWY // PWY-6969 // PWY-7115 // PWY-8086 // P108-PWY // PWY66-398 // 1.1.1.39-RXN // PWY-1622 // PWY-6728 // GLUCONEO-PWY // PWY-561 // PWY-5690 // TCA // PWY-7383 // PWY-5392 // P42-PWY // PWY66-399 // GLYOXYLATE-BYPASS // FERMENTATION-PWY // MALATE-ASPARTATE-SHUTTLE-PWY
"NAD",6,RXN-3661,EC-1.14.12.23,RXN-3661,NA,NA,NA,NA,PWY-5640
"NAD",6,RXN-11035,EC-1.1.1,RXN-11035,NA,NA,NA,NA,PWY-6391
"NAD",6,SS-BUTANEDIOL-DEHYDROGENASE-RXN,EC-1.1.1.76,SS-BUTANEDIOL-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-6388 // PWY-6390
"NAD",6,MANNPDEHYDROG-RXN,EC-1.1.1.17,MANNPDEHYDROG-RXN,NA,NA,NA,NA,PWY-6531 // MANNIDEG-PWY
"NAD",6,1.2.1.47-RXN,EC-1.2.1.47,1.2.1.47-RXN,NA,NA,NA,NA,PWY-6100
"NAD",6,RXN-5041,EC-1.17.1,RXN-5041,NA,NA,NA,NA,PWY-8088
"NAD",6,R222-RXN,EC-1.2.1.3,R222-RXN,1-octanal dehydrogenase (NAD+),1-octanal dehydrogenase (NAD+),NA,NA,P221-PWY
"NAD",6,RXN-9878,EC-1.14.12.26,RXN-9878,NA,NA,NA,NA,PWY-6090
"NAD",6,RXN-18200,NA,RXN-18200,NA,NA,NA,NA,PWYQT-4450 // RXNQT-4178
"NAD",6,RXN-161,EC-1.1.1,RXN-161,NA,NA,NA,NA,PWY-6583 // PWY-7396 // PWY-6883
"NAD",6,RXN-11472,EC-1.1.1.391,RXN-11472,NA,NA,NA,NA,PWY-8255
"NAD",6,CYDTER-RXN,EC-1.2.1,CYDTER-RXN,NA,NA,NA,NA,4TOLCARBDEG-PWY
"NAD",6,RXN5F9-56,EC-1.3.1,RXN5F9-56,NA,"phthalate 3,4-cis-dihydrodiol dehydrogenase",NA,NA,PWY5F9-3233
"NAD",6,RXN-12071,EC-1.3.1.87,RXN-12071,NA,NA,NA,NA,PWY-6690
"NAD",6,GLYCOLALD-DEHYDROG-RXN,EC-1.2.1.21,GLYCOLALD-DEHYDROG-RXN,NA,NA,NA,NA,PWY0-1280 // DARABCATK12-PWY
"NAD",6,RXN-7682,EC-1.17.1.4,RXN-7682,NA,NA,NA,NA,SALVADEHYPOX-PWY // PWY-6596
"NAD",6,AMINOBUTDEHYDROG-RXN,EC-1.2.1.19,AMINOBUTDEHYDROG-RXN,NA,NA,NA,NA,PWY-2 // PWY-3 // PUTDEG-PWY
"NAD",6,RXN-5424,EC-1.1.1.1,RXN-5424,indole-3-glycol dehydrogenase,indole-3-glycol dehydrogenase,NA,NA,PWY-3162
"NAD",6,RXN-17524,EC-1.3.1.44,RXN-17524,NA,NA,NA,NA,PWY-7767
"NAD",6,1.2.1.32-RXN,EC-1.2.1.32,1.2.1.32-RXN,NA,NA,NA,NA,PWY-5654 // PWY-6210 // PWY-5652 // PWY-5647
"NAD",6,RXN-15728,EC-1.2.1.87,RXN-15728,NA,NA,NA,NA,PWY-7541
"NAD",6,RXN-7706,EC-1.1.1.1,RXN-7706,NA,NA,NA,NA,PWY-5082
"NAD",6,SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,EC-1.2.1.24,SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,NA,NA,NA,NA,PWY-8346 // PWY-6473 // PWY-7978 // GLUDEG-I-PWY // PWY-6535
