,length,name
1527,271,group_9023
1528,248,xerD_2
1529,192,sfaA
1530,83,group_2358
1531,395,macA_2
1532,70,group_5263
1533,286,rpnB_2
1534,210,group_5975
1535,71,group_4998
1536,86,group_9024
1537,301,group_9027
1538,79,group_9031
1539,245,group_9036
1540,147,yfdK_1
1541,341,oatA
1542,274,group_1684
1543,175,yfcP
1544,159,group_1514
1545,163,group_1060
1546,209,fimB_4
1547,93,group_545
1548,74,group_9039
1549,103,group_9038
1550,294,group_582
1551,68,group_5439
1552,577,group_2703
1553,299,group_321
1554,289,group_9040
1555,502,group_3703
1556,193,vioB
1557,441,group_5265
1558,311,group_8162
1559,347,group_9041
1560,415,group_9042
1561,330,group_9043
1562,105,group_7241
1563,107,group_7072
1564,335,group_7287
1565,175,ybgD_2
1566,100,group_7807
1567,71,group_5001
1568,68,group_5440
1569,105,araG_2
1570,132,group_5314
1571,72,group_4725
1572,108,group_6996
1573,662,group_1955
1574,441,group_5266
1575,65,group_5681
1576,161,group_1273
1577,366,group_6433
1578,157,ykfG
1579,465,group_4548
1580,243,group_3986
1581,274,group_1691
1582,86,group_1790
1583,170,group_412
1584,104,group_7323
1585,145,group_3215
1586,318,group_7934
1587,84,group_2159
1588,65,group_5682
1589,179,group_9045
1590,144,group_9044
1591,148,group_2816
1592,83,acpP_3
1593,117,group_6256
1594,514,group_3457
1595,261,group_2514
1596,83,group_2360
1597,145,group_3216
1598,339,group_7180
1599,77,group_3458
1600,167,fimG_2
1601,363,group_9046
1602,95,group_242
1603,89,group_9049
1604,240,group_4231
1605,129,group_9051
1606,94,group_9053
1607,65,group_9050
1608,98,group_9052
1609,143,group_3553
1610,245,group_3794
1611,213,group_9054
1612,71,group_9055
1613,134,group_9056
1614,129,group_5489
1615,306,group_76
1616,431,group_5375
1617,106,group_7158
1618,121,group_5989
1619,74,group_4180
1620,69,group_5354
1621,57,group_6277
1622,650,group_9057
1623,37,group_9058
1624,454,dgt_1
1625,188,group_9060
1626,281,ogg
1627,227,group_9059
1628,201,group_9064
1629,413,group_9065
1630,110,group_9061
1631,390,group_9066
1632,152,group_9063
1633,1102,group_9062
1634,60,group_9068
1635,81,mazE_1
1636,56,ninE
1637,111,group_6744
1638,73,group_4423
1639,210,group_9069
1640,91,group_937
1641,68,group_5441
1642,281,group_1282
1643,288,group_901
1644,99,group_7924
1645,228,group_5347
1646,387,intD
1647,251,group_3262
1648,360,group_6583
1649,226,group_5423
1650,157,group_1773
1651,141,group_9070
1652,96,group_9078
1653,41,group_9090
1654,195,group_6683
1655,252,group_3133
1656,139,group_4303
1657,61,ymfR
1658,39,group_7436
1659,82,group_2526
1660,120,group_6061
1661,167,group_696
1662,307,group_33
1663,320,group_7848
1664,316,group_9091
1665,103,group_9100
1666,310,group_9102
1667,75,group_9092
1668,229,group_9110
1669,219,group_9101
1670,67,group_9095
1671,79,group_9108
1672,73,group_9104
1673,1040,group_499
1674,267,group_2154
1675,159,group_9115
1676,202,group_9121
1677,233,group_9118
1678,828,group_9116
1679,324,mrkD
1680,194,group_9120
1681,236,ycgR_2
1682,307,frlD_2
1683,204,group_6183
1684,158,group_1634
1685,1177,group_349
1686,65,group_5683
1687,82,group_2602
1688,249,group_3363
1689,507,group_3597
1690,321,mltB_2
1691,341,group_9122
1692,176,group_8245
1693,83,acpP_1
1694,352,sfmM2
1695,464,group_4588
1696,441,ulaA_3
1697,202,yiiX
1698,99,group_7926
1699,164,group_969
1700,36,group_7630
1701,211,group_5947
1702,415,intA_3
1703,214,group_5846
1704,390,group_5984
1705,179,group_7994
1706,130,ligA_2
1707,71,group_5006
1708,158,group_1636
1709,69,group_5355
1710,173,srlA_2
1711,102,srlB_2
1712,326,srlE_2
1713,337,ycjS
1714,383,group_6102
1715,211,ulaD_2
1716,188,group_7169
1717,280,pgiA
1718,564,sgrR_1
1719,178,group_8074
1720,340,group_7149
1721,365,group_6458
1722,416,group_5561
1723,84,group_2162
1724,159,group_1517
1725,100,group_7781
1726,53,group_9123
1727,45,group_9124
1728,111,group_9125
1729,110,group_9126
1730,60,group_6059
1731,328,group_7498
1732,362,group_6527
1733,372,nanY
1734,39,group_7437
1735,148,group_2819
1736,142,group_3715
1737,178,group_8075
1738,310,group_8187
1739,157,group_1775
1740,92,group_744
1741,336,group_7269
1742,153,group_2249
1743,145,group_3218
1744,356,group_9127
1745,415,group_5573
1746,322,epsH_1
1747,368,bshA
1748,344,group_9129
1749,252,group_9128
1750,58,group_6210
1751,455,group_4861
1752,108,group_7001
1753,206,group_6141
1754,111,group_6745
1755,145,rzpD_2
1756,97,group_8230
1757,65,group_5684
1758,193,group_6821
1759,139,group_4302
1760,107,group_9130
1761,153,group_2250
1762,47,group_6989
1763,145,rzpD_3
1764,115,group_6373
1765,458,group_4770
1766,65,group_5685
1767,84,group_2163
1768,59,group_6130
1769,148,group_9149
1770,118,group_9134
1771,105,group_9135
1772,180,group_9132
1773,943,group_9133
1774,654,group_9139
1775,59,group_9156
1776,219,group_9162
1777,391,group_9171
1778,209,group_9154
1779,298,group_9153
1780,245,group_9158
1781,34,group_9172
1782,343,group_9173
1783,781,group_9174
1784,285,group_9175
1785,73,group_4426
1786,308,group_3
1787,192,group_6885
1788,327,group_7544
1789,228,group_5348
1790,447,group_5103
1791,240,group_4232
1792,178,group_9176
1793,267,group_9177
1794,267,group_2156
1795,227,group_5384
1796,159,group_1518
1797,48,group_6926
1798,75,group_9178
1799,150,group_9179
1800,69,group_9180
1801,114,group_6477
1802,88,group_1454
1803,360,group_6585
1804,104,group_9182
1805,918,group_9181
1806,85,group_1965
1807,290,group_9186
1808,300,group_9185
1809,374,group_9184
1810,418,group_9183
1811,180,group_7890
1812,340,group_7150
1813,90,intZ_4
1814,131,group_5378
1815,97,group_8232
1816,171,group_9188
1817,50,group_9187
1818,173,group_191
1819,487,group_4026
1820,161,group_1278
1821,114,group_6479
1822,130,group_5447
1823,347,group_6965
1824,524,group_3324
1825,618,group_2331
1826,183,group_7581
1827,196,group_6612
1828,239,group_4319
1829,207,group_6067
1830,65,group_5686
1831,86,group_1794
1832,180,group_7891
1833,98,group_8093
1834,131,group_5379
1835,113,group_6560
1836,93,group_548
1837,125,group_5745
1838,110,group_6825
1839,134,group_5141
1840,220,group_5618
1841,217,group_5712
1842,82,group_2528
1843,126,group_5675
1844,94,group_9189
1845,87,group_1607
1846,95,group_247
1847,155,group_1980
1848,206,group_6103
1849,333,group_7363
1850,273,tnsA
1851,555,tnsC
1852,508,group_3581
1853,538,tnsE
1854,41,group_7352
1855,125,group_5746
1856,123,group_5897
1857,165,group_879
1858,174,wecD
1859,390,group_9190
1860,246,group_3693
1861,770,group_1250
1862,311,group_8164
1863,251,group_9191
1864,350,group_6844
1865,196,group_6613
1866,64,group_5776
1867,112,group_6652
1868,133,espP
1869,109,group_9192
1870,139,group_9193
1871,468,group_9194
1872,346,group_6981
1873,113,group_6561
1874,33,group_9195
1875,82,group_9196
1876,136,group_9202
1877,35,group_9213
1878,61,group_6000
1879,184,group_9226
1880,103,group_9222
1881,320,group_9227
1882,79,group_9229
1883,176,group_9228
1884,140,group_9223
1885,71,group_9225
1886,80,group_9224
1887,67,group_5506
1888,68,group_5442
1889,137,group_4592
1890,215,group_5815
1891,85,group_1967
1892,526,araB_2
1893,332,cra_2
1894,135,cueR
1895,227,group_5386
1896,65,mdtG_2
1897,97,group_9230
1898,327,rbsC_1
1899,332,pseB
1900,384,group_9233
1901,236,group_9231
1902,512,group_9232
1903,349,pseI
1904,183,group_9234
1905,342,group_9235
1906,410,group_9236
1907,352,group_6819
1908,160,group_1393
1909,71,group_9237
1910,128,group_9238
1911,56,group_9239
1912,63,group_9240
1913,126,group_9241
1914,176,group_9244
1915,47,group_6990
1916,113,group_9245
1917,198,group_9246
1918,97,group_8235
1919,275,group_9247
1920,468,group_9251
1921,240,group_9249
1922,440,group_9248
1923,292,group_9252
1924,387,group_9250
1925,176,wcaF_2
1926,327,group_9253
1927,171,group_9254
1928,251,group_9256
1929,301,group_9258
1930,324,group_9255
1931,115,group_9259
1932,212,nicS
1933,457,group_9261
1934,97,group_9262
1935,62,group_9264
1936,58,group_9263
1937,391,group_9265
1938,318,group_9267
1939,327,group_9266
1940,368,group_9268
1941,715,group_1562
1942,1428,group_194
1943,561,group_2874
1944,286,group_9269
1945,84,group_2167
1946,137,group_4595
1947,214,group_5847
1948,141,group_3875
1949,209,group_6007
1950,301,group_235
1951,300,group_9270
1952,323,group_7720
1953,263,group_9271
1954,196,group_9272
1955,61,group_9273
1956,149,group_2684
1957,341,group_7122
1958,85,group_1969
1959,341,group_9274
1960,710,group_9275
1961,183,group_7583
1962,40,group_7403
1963,329,group_7457
1964,88,group_9276
1965,104,group_9278
1966,174,group_9282
1967,63,group_5859
1968,75,group_3979
1969,177,group_8154
1970,589,group_2577
1971,712,group_9283
1972,92,group_751
1973,125,group_5749
1974,214,group_9284
1975,64,group_5780
1976,238,group_4424
1977,232,group_9285
1978,50,group_9286
1979,133,group_9287
1980,89,group_9288
1981,693,group_9292
1982,82,sfsB_3
1983,203,group_9291
1984,577,der_2
1985,422,group_9295
1986,1085,group_9296
1987,433,group_9298
1988,675,group_9297
1989,175,group_9299
1990,306,group_9300
1991,189,group_9301
1992,207,group_9303
1993,180,group_9306
1994,234,group_9305
1995,92,group_9304
1996,70,group_9307
1997,54,group_9309
1998,72,group_9310
1999,129,group_9311
2000,49,group_9308
2001,92,yhhI_2
2002,66,group_9312
2003,145,group_9317
2004,789,adiA_2
2005,499,ydgI_3
2006,61,group_9318
2007,246,group_9319
2008,372,group_6317
2009,196,group_6618
2010,330,wbbI
2011,388,wbbH
2012,410,RBKS_1
2013,307,dapA_1
2014,79,group_3086
2015,55,group_6406
2016,375,group_6257
2017,171,group_331
2018,81,group_2709
2019,175,group_56
2020,162,group_1169
2021,155,group_1985
2022,284,group_1129
2023,885,group_816
2024,70,group_5268
2025,45,group_7115
2026,65,group_5688
2027,56,group_6336
2028,436,yiaN_1
2029,322,yiaO_2
2030,398,uxaA_1
2031,103,uxaA_2
2032,251,idnO_1
2033,337,lgoD_2
2034,228,group_5349
2035,426,mntH_2
2036,611,group_2415
2037,261,kduD_1
2038,265,fabG_3
2039,355,rbsC_2
2040,206,group_6107
2041,311,group_8165
2042,506,glpK_2
2043,316,lsrR_2
2044,276,tktB_2
2045,311,group_8166
2046,1032,group_524
2047,415,group_5574
2048,126,group_5677
2049,521,group_9321
2050,289,group_9320
2051,175,group_58
2052,622,group_2311
2053,401,tetA
2054,207,group_9324
2055,271,neo
2056,540,group_3114
2057,396,group_5904
2058,84,waaH_2
2059,53,group_6558
2060,189,group_7092
2061,525,group_9327
2062,238,group_9329
2063,456,group_9328
2064,115,group_9335
2065,159,group_9332
2066,73,group_9336
2067,129,group_9333
2068,296,group_9331
2069,870,group_9334
2070,930,group_9330
2071,353,group_9349
2072,603,group_9359
2073,340,group_9355
2074,233,group_9352
2075,157,group_9340
2076,158,group_9341
2077,231,group_9356
2078,151,group_9358
2079,103,group_9351
2080,112,group_9337
2081,89,group_9342
2082,704,group_9339
2083,111,group_9350
2084,394,group_9338
2085,197,group_9347
2086,654,group_9348
2087,195,group_9346
2088,244,group_9354
2089,180,group_9345
2090,574,group_9357
2091,321,group_9353
2092,473,glmM_2
2093,85,group_9361
2094,384,group_6087
2095,485,group_9362
2096,182,group_9363
2097,186,clpP_2
2098,59,group_9364
2099,309,group_9365
2100,99,group_9366
2101,203,group_6216
2102,293,group_628
2103,118,group_6194
2104,477,group_4202
2105,87,group_1609
2106,147,group_2957
2107,339,group_7182
2108,573,group_2759
2109,316,group_9367
2110,100,group_7786
2111,71,group_5011
2112,208,group_6038
2113,86,group_1796
2114,405,group_5744
2115,242,group_4093
2116,338,group_7216
2117,454,group_4890
2118,398,group_5867
2119,61,group_9368
2120,451,yfaV_2
2121,296,group_469
2122,312,rbn_2
2123,383,yiaY_2
2124,108,group_9370
2125,346,group_6982
2126,112,group_6655
2127,113,group_9371
2128,329,group_9372
2129,60,group_9373
2130,178,group_9374
2131,437,group_9376
2132,295,group_9378
2133,235,group_9380
2134,1020,group_9382
2135,319,group_9391
2136,104,group_7328
2137,419,group_9396
2138,134,group_5143
2139,76,group_9397
2140,111,group_9398
2141,84,group_9399
2142,193,group_9400
2143,88,group_9401
2144,87,group_9402
2145,54,group_9403
2146,86,group_9409
2147,104,group_9410
2148,385,group_9411
2149,209,group_9412
2150,57,group_9414
2151,176,group_9413
2152,182,group_7688
2153,41,group_7354
2154,274,group_9415
2155,158,group_9416
2156,72,group_9417
2157,64,group_9418
2158,66,group_5594
2159,380,group_9419
2160,311,group_9420
2161,334,group_7321
2162,288,group_9422
2163,302,group_203
2164,110,group_9423
2165,539,group_3131
2166,309,group_8227
2167,884,group_9429
2168,76,group_9451
2169,112,group_9428
2170,190,group_9450
2171,382,yejK_1
2172,418,group_9425
2173,142,group_9457
2174,171,group_9427
2175,392,gpFI
2176,252,group_9426
2177,235,group_9453
2178,627,group_9455
2179,210,group_9442
2180,151,group_9443
2181,152,group_9444
2182,125,group_9446
2183,106,group_9435
2184,59,group_9438
2185,62,group_9461
2186,125,group_9447
2187,339,group_9468
2188,275,group_9465
2189,326,group_9471
2190,104,group_9473
2191,115,group_9472
2192,210,group_9481
2193,84,group_9480
2194,376,aplIM
2195,296,group_470
2196,125,group_5751
2197,202,group_9490
2198,179,group_9491
2199,426,group_9493
2200,350,group_9492
2201,139,group_9494
2202,398,group_8387
2203,37,group_9495
2204,345,group_9499
2205,1043,group_9500
2206,537,group_9501
2207,344,group_9502
2208,90,group_9503
2209,82,group_9504
2210,201,yibJ_1
2211,205,group_9506
2212,232,group_9507
2213,122,group_9508
2214,71,group_5013
2215,177,group_8155
2216,377,group_6222
2217,108,group_7007
2218,423,group_5466
2219,61,group_6002
2220,160,group_1396
2221,72,group_4739
2222,690,group_9510
2223,286,group_999
2224,413,group_9511
2225,291,group_9512
2226,267,budA
2227,558,group_9513
2228,93,group_755
2229,442,bcsG
2230,264,group_2333
2231,30,group_7973
2232,418,nupG_1
2233,309,group_8228
2234,71,group_5341
2235,469,group_4442
2236,250,group_3293
2237,59,group_6132
2238,586,group_2617
2239,240,lpxH
2240,186,yneJ_1
2241,104,group_7331
2242,65,group_5690
2243,174,group_129
2244,69,group_5356
2245,119,group_6124
2246,371,group_6331
2247,216,group_5764
2248,884,group_820
2249,405,RBKS
2250,341,group_7123
2251,34,bcsA_2
2252,140,dgoA_1
2253,510,group_3541
2254,41,group_9514
2255,60,group_9515
2256,182,group_7690
2257,59,group_6133
2258,474,group_4280
2259,192,group_6889
2260,476,cpsB_1
2261,259,group_9516
2262,191,group_9517
2263,1014,cpdA_1
2264,479,group_9518
2265,598,group_9519
2266,102,group_7549
2267,146,group_3090
2268,83,group_9524
2269,140,group_9522
2270,133,group_9525
2271,262,group_9526
2272,408,group_9527
2273,388,group_9528
2274,99,group_7931
2275,111,group_6750
2276,623,group_9529
2277,457,group_9530
2278,415,group_9531
2279,369,group_6357
2280,291,group_753
2281,35,group_9119
2282,294,group_9532
2283,258,group_2723
2284,317,cdhR
2285,132,group_5315
2286,260,group_2597
2287,110,yicI_1
2288,148,group_9533
2289,138,group_9534
2290,231,group_5246
2291,91,group_947
2292,141,group_9535
2293,712,group_9536
2294,327,group_9537
2295,241,ycfH_2
2296,1035,group_9546
2297,826,cshA
2298,291,group_9547
2299,1068,group_9550
2300,282,group_9542
2301,1478,group_9540
2302,176,group_9543
2303,727,group_9549
2304,375,group_9538
2305,423,group_9541
2306,318,group_9548
2307,77,group_9545
2308,96,group_9539
2309,35,group_9544
2310,98,group_9551
2311,608,group_9552
2312,207,yghJ_1
2313,212,group_9553
2314,206,group_9554
2315,105,group_9557
2316,213,group_9556
2317,372,mdtL_2
2318,474,wcaJ_2
2319,428,group_9558
2320,185,wza_2
2321,710,group_9561
2322,403,group_9559
2323,461,group_9565
2324,329,group_9562
2325,403,glgA_2
2326,370,group_9567
2327,135,group_9566
2328,467,group_9560
2329,339,group_9563
2330,308,group_9564
2331,343,group_9568
2332,179,group_9569
2333,34,group_9570
2334,107,group_9571
2335,233,group_9572
2336,84,group_9573
2337,294,group_9574
2338,381,group_9575
2339,140,group_4137
2340,143,group_9582
2341,63,group_9586
2342,159,group_9587
2343,92,group_9590
2344,175,group_9591
2345,204,group_9588
2346,197,group_9589
2347,88,group_1452
2348,392,intS_1
2349,527,group_9593
2350,51,group_9592
2351,458,group_9596
2352,114,group_9595
2353,263,group_9594
2354,103,group_7433
2355,249,group_3369
2356,33,group_7823
2357,52,group_6639
2358,102,group_7551
2359,335,group_9597
2360,211,group_9598
2361,335,group_9599
2362,366,group_9600
2363,157,vsr_2
2364,598,group_9605
2365,61,group_9606
2366,246,group_3701
2367,273,group_1762
2368,173,group_195
2369,184,group_7467
2370,219,group_5646
2371,830,group_991
2372,1226,group_317
2373,372,group_6318
2374,330,group_7435
2375,281,group_1286
2376,434,uhpC_2
2377,227,group_5387
2378,59,group_9608
2379,76,group_3765
2380,448,glpT_2
2381,85,group_9610
2382,233,group_9609
2383,333,group_9612
2384,555,group_9611
2385,382,yqhD_1
2386,359,group_6610
2387,91,group_9614
2388,423,hpaIIM
2389,467,group_9615
2390,423,ydjA_1
2391,67,group_9613
2392,173,group_196
2393,67,group_9616
2394,31,group_9619
2395,67,group_9621
2396,613,group_9618
2397,230,chaC_1
2398,399,ydhP_2
2399,131,group_5382
2400,128,ygiW_2
2401,257,group_9624
2402,198,toxN
2403,33,group_9625
2404,145,group_9626
2405,260,group_9627
2406,123,group_9663
2407,63,group_9633
2408,84,group_9665
2409,79,ykfF
2410,671,group_9654
2411,143,psiB
2412,242,group_9655
2413,69,group_9630
2414,126,group_9638
2415,122,group_9634
2416,114,group_9666
2417,48,group_9651
2418,276,group_9650
2419,106,group_9635
2420,92,group_9636
2421,31,group_9660
2422,151,group_9628
2423,132,traM
2424,257,group_9641
2425,123,group_9664
2426,99,group_9640
2427,192,group_9631
2428,259,group_9668
2429,446,group_9643
2430,177,group_9669
2431,879,traC
2432,138,group_9661
2433,74,traR_2
2434,205,group_9658
2435,332,group_9653
2436,105,group_9644
2437,379,group_9642
2438,201,group_9632
2439,619,traN
2440,261,group_9659
2441,92,group_9637
2442,189,group_9648
2443,125,group_9652
2444,206,group_9662
2445,468,group_9645
2446,968,group_9649
2447,101,group_9656
2448,47,group_9629
2449,251,ylpA
2450,84,group_9667
2451,732,group_9647
2452,70,group_9646
2453,246,group_9639
2454,186,finO
2455,110,group_9670
2456,58,group_9671
2457,124,ybgP_1
2458,174,group_9672
2459,230,group_9673
2460,93,papB_2
2461,71,group_9675
2462,306,zitB_2
2463,181,group_7801
2464,504,group_3667
2465,161,group_1288
2466,242,group_4095
2467,123,group_5900
2468,108,group_7009
2469,203,group_6218
2470,90,ybaQ_2
2471,129,group_9679
2472,198,group_9680
2473,79,group_9681
2474,206,group_9686
2475,574,group_9688
2476,71,group_9690
2477,155,group_9692
2478,55,group_9693
2479,368,group_6380
2480,245,group_9694
2481,920,group_9695
2482,417,wecC_1
2483,329,group_9696
2484,370,group_6342
2485,230,group_5275
2486,673,group_9697
2487,73,group_4436
2488,124,group_5833
2489,63,group_5860
2490,62,group_5939
2491,189,group_7094
2492,77,group_3474
2493,48,group_6933
2494,118,group_6195
2495,159,group_1529
2496,36,group_7632
2497,129,group_5491
2498,146,group_3095
2499,92,group_762
2500,141,group_3882
2501,76,group_9698
2502,254,group_9700
2503,177,group_9699
2504,476,group_9701
2505,488,group_9702
2506,587,group_9703
2507,31,group_9704
2508,167,rrrD_1
2509,67,group_5510
2510,53,group_6559
2511,143,group_9705
2512,429,group_5405
2513,327,group_7545
2514,230,group_5276
2515,115,group_6378
2516,272,group_1856
2517,152,group_2376
2518,384,xerC_2
2519,560,group_2895
2520,177,rfaH_1
2521,210,group_5976
2522,147,yfdK
2523,426,intR_1
2524,82,group_2539
2525,42,group_9706
2526,98,group_8102
2527,113,group_6564
2528,136,group_9707
2529,192,group_9709
2530,204,group_6185
2531,66,group_5597
2532,242,group_4096
2533,81,group_2713
2534,56,group_9710
2535,213,group_5890
2536,38,group_7483
2537,74,essD
2538,164,group_9711
2539,123,group_9712
2540,162,group_1173
2541,523,group_3332
2542,367,group_6417
2543,154,group_2115
2544,250,group_3296
2545,379,group_6178
2546,263,group_2405
2547,95,group_255
2548,128,group_5544
2549,116,group_6321
2550,200,group_9713
2551,381,group_6146
2552,240,group_4237
2553,77,group_3476
2554,64,group_5784
2555,326,group_7597
2556,905,group_773
2557,85,group_1974
2558,76,group_3767
2559,64,group_5786
2560,63,group_5861
2561,196,group_6622
2562,363,group_6502
2563,434,gsk
2564,60,group_6062
2565,144,group_3383
2566,93,group_559
2567,71,group_5026
2568,151,group_2460
2569,326,group_7599
2570,78,group_3266
2571,253,group_3062
2572,754,group_1342
2573,381,ftsH_1
2574,65,group_9714
2575,158,group_9715
2576,146,group_3098
2577,106,group_7163
2578,94,higA1
2579,220,group_9716
2580,134,group_9717
2581,210,group_9718
2582,378,group_8739
2583,127,group_8744
2584,266,group_2219
2585,324,group_9720
