# gapseq version: 1.2 9b30141
# Transporter sequence DB md5sum: b99a77e (2022-05-13)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	29.461	4.90e-42	160	79	59 length=27152 depth=0.92x	4077	5438	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|Q51330|2.A.1.11.1	27.431	1.88e-25	107	94	28 length=54313 depth=0.99x	45664	44501	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|Q51330|2.A.1.11.1	27.431	1.88e-25	107	94	28 length=54313 depth=0.99x	45664	44501	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	28.924	3.86e-46	171	78	59 length=27152 depth=0.92x	4062	5321	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	25.793	1.24e-38	149	83	31 length=53852 depth=1.01x	53569	52232	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	35.805	4.09e-62	217	97	5 length=118013 depth=1.02x	27957	26581	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	35.805	4.09e-62	217	97	5 length=118013 depth=1.02x	27957	26581	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	35.805	4.09e-62	217	97	5 length=118013 depth=1.02x	27957	26581	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	29.677	7.18e-47	174	84	5 length=118013 depth=1.02x	27915	26599	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	30.252	4.52e-44	165	91	31 length=53852 depth=1.01x	53590	52256	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	5.18e-108	348	98	59 length=27152 depth=0.92x	4089	5495	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	5.18e-108	348	98	59 length=27152 depth=0.92x	4089	5495	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	5.18e-108	348	98	59 length=27152 depth=0.92x	4089	5495	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	5.18e-108	348	98	59 length=27152 depth=0.92x	4089	5495	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	5.18e-108	348	98	59 length=27152 depth=0.92x	4089	5495	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	5.18e-108	348	98	59 length=27152 depth=0.92x	4089	5495	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	5.18e-108	348	98	59 length=27152 depth=0.92x	4089	5495	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	32.917	4.52e-79	266	94	59 length=27152 depth=0.92x	4038	5438	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	30.290	3.97e-58	205	91	31 length=53852 depth=1.01x	53530	52256	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	30.932	7.58e-63	220	93	5 length=118013 depth=1.02x	27942	26602	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	32.839	3.66e-56	200	90	5 length=118013 depth=1.02x	27909	26599	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	32.839	3.66e-56	200	90	5 length=118013 depth=1.02x	27909	26599	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	32.839	3.66e-56	200	90	5 length=118013 depth=1.02x	27909	26599	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	28.444	4.13e-40	153	84	31 length=53852 depth=1.01x	53557	52256	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	29.386	1.58e-47	176	79	5 length=118013 depth=1.02x	27912	26602	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	26.682	3.10e-43	161	91	31 length=53852 depth=1.01x	53545	52229	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	30.809	6.06e-52	187	75	31 length=53852 depth=1.01x	53374	52241	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|AIU34725.1|2.A.1.1.131	32.009	7.12e-55	196	89	5 length=118013 depth=1.02x	27867	26599	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|AIU34725.1|2.A.1.1.131	32.009	7.12e-55	196	89	5 length=118013 depth=1.02x	27867	26599	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|AIU34725.1|2.A.1.1.131	32.009	7.12e-55	196	89	5 length=118013 depth=1.02x	27867	26599	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AIU34725.1|2.A.1.1.131	32.009	7.12e-55	196	89	5 length=118013 depth=1.02x	27867	26599	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	32.009	7.12e-55	196	89	5 length=118013 depth=1.02x	27867	26599	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|AIU34725.1|2.A.1.1.131	32.009	7.12e-55	196	89	5 length=118013 depth=1.02x	27867	26599	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|AIU34725.1|2.A.1.1.131	32.009	7.12e-55	196	89	5 length=118013 depth=1.02x	27867	26599	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|AIU34725.1|2.A.1.1.131	32.009	7.12e-55	196	89	5 length=118013 depth=1.02x	27867	26599	transporter
gnl|TC-DB|P37662|2.A.1.11.3	2.A.1.11.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37662|2.A.1.11.3	99.502	0.0	659	100	28 length=54313 depth=0.99x	45688	44483	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	27.061	2.09e-37	144	90	59 length=27152 depth=0.92x	4083	5444	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	32.009	7.12e-55	196	89	5 length=118013 depth=1.02x	27867	26599	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	32.755	2.86e-54	195	88	5 length=118013 depth=1.02x	27918	26569	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	29.484	1.10e-31	127	78	5 length=118013 depth=1.02x	27708	26530	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.238	1.31e-41	157	88	5 length=118013 depth=1.02x	27894	26599	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.238	1.31e-41	157	88	5 length=118013 depth=1.02x	27894	26599	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.238	1.31e-41	157	88	5 length=118013 depth=1.02x	27894	26599	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.238	1.31e-41	157	88	5 length=118013 depth=1.02x	27894	26599	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	30.238	1.31e-41	157	88	5 length=118013 depth=1.02x	27894	26599	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	31.385	3.65e-47	174	89	5 length=118013 depth=1.02x	27897	26605	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	29.899	1.48e-51	187	93	5 length=118013 depth=1.02x	27891	26524	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	29.899	1.48e-51	187	93	5 length=118013 depth=1.02x	27891	26524	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	29.899	1.48e-51	187	93	5 length=118013 depth=1.02x	27891	26524	transporter
gnl|TC-DB|AKU75155.2|2.A.1.1.137	2.A.1.1.137	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AKU75155.2|2.A.1.1.137	27.968	9.25e-33	131	85	31 length=53852 depth=1.01x	53641	52250	transporter
gnl|TC-DB|Q32SL4|2.A.1.1.138	2.A.1.1.138	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|Q32SL4|2.A.1.1.138	22.907	4.44e-09	57.0	76	5 length=118013 depth=1.02x	27813	26527	transporter
gnl|TC-DB|P15686|2.A.1.1.14	2.A.1.1.14	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P15686|2.A.1.1.14	31.897	6.57e-43	162	86	31 length=53852 depth=1.01x	53557	52256	transporter
gnl|TC-DB|ACV04919|2.A.1.1.141	2.A.1.1.141	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|ACV04919|2.A.1.1.141	23.427	3.07e-22	99.0	85	5 length=118013 depth=1.02x	27897	26599	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AE24|2.A.1.1.2	99.788	0.0	891	100	31 length=53852 depth=1.01x	53629	52214	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AE24|2.A.1.1.2	99.788	0.0	891	100	31 length=53852 depth=1.01x	53629	52214	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|P0AE24|2.A.1.1.2	99.788	0.0	891	100	31 length=53852 depth=1.01x	53629	52214	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P0AE24|2.A.1.1.2	99.788	0.0	891	100	31 length=53852 depth=1.01x	53629	52214	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|P0AE24|2.A.1.1.2	99.788	0.0	891	100	31 length=53852 depth=1.01x	53629	52214	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P0AE24|2.A.1.1.2	99.788	0.0	891	100	31 length=53852 depth=1.01x	53629	52214	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P0AE24|2.A.1.1.2	99.788	0.0	891	100	31 length=53852 depth=1.01x	53629	52214	transporter
gnl|TC-DB|P0AE24|2.A.1.1.2	2.A.1.1.2	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P0AE24|2.A.1.1.2	99.788	0.0	891	100	31 length=53852 depth=1.01x	53629	52214	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.20	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q01440|2.A.1.1.20	33.333	9.64e-49	179	80	31 length=53852 depth=1.01x	53569	52256	transporter
gnl|TC-DB|O74969|2.A.1.1.21	2.A.1.1.21	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O74969|2.A.1.1.21	26.866	6.34e-42	159	86	31 length=53852 depth=1.01x	53542	52241	transporter
gnl|TC-DB|P41036|2.A.1.12.1	2.A.1.12.1	N-Acetylneuraminate	EX_cpd00232_e0	rxn05487,rxn08050	gnl|TC-DB|P41036|2.A.1.12.1	99.798	0.0	875	100	11 length=113402 depth=1.02x	77961	76474	transporter
gnl|TC-DB|P41036|2.A.1.12.1	2.A.1.12.1	sialic acid	EX_cpd00232_e0	rxn05487,rxn08050	gnl|TC-DB|P41036|2.A.1.12.1	99.798	0.0	875	100	11 length=113402 depth=1.02x	77961	76474	transporter
gnl|TC-DB|O74849|2.A.1.1.22	2.A.1.1.22	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|O74849|2.A.1.1.22	26.737	4.21e-41	156	88	31 length=53852 depth=1.01x	53551	52217	transporter
gnl|TC-DB|Q92339|2.A.1.1.23	2.A.1.1.23	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|Q92339|2.A.1.1.23	25.813	2.32e-40	154	87	5 length=118013 depth=1.02x	27915	26557	transporter
gnl|TC-DB|AOW29153.1|2.A.1.12.3	2.A.1.12.3	2-oxoglutarate	EX_cpd00024_e0	rxn05493,rxn08095,rxn09827,rxn34192,rxn34193	gnl|TC-DB|AOW29153.1|2.A.1.12.3	22.588	2.40e-13	70.5	81	6 length=116028 depth=1.05x	18383	17205	transporter
gnl|TC-DB|AOW29153.1|2.A.1.12.3	2.A.1.12.3	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|AOW29153.1|2.A.1.12.3	22.588	2.40e-13	70.5	81	6 length=116028 depth=1.05x	18383	17205	transporter
gnl|TC-DB|AOW29153.1|2.A.1.12.3	2.A.1.12.3	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|AOW29153.1|2.A.1.12.3	22.588	2.40e-13	70.5	81	6 length=116028 depth=1.05x	18383	17205	transporter
gnl|TC-DB|AOW29153.1|2.A.1.12.3	2.A.1.12.3	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|AOW29153.1|2.A.1.12.3	22.588	2.40e-13	70.5	81	6 length=116028 depth=1.05x	18383	17205	transporter
gnl|TC-DB|AOW29153.1|2.A.1.12.3	2.A.1.12.3	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|AOW29153.1|2.A.1.12.3	22.588	2.40e-13	70.5	81	6 length=116028 depth=1.05x	18383	17205	transporter
gnl|TC-DB|AOW29153.1|2.A.1.12.3	2.A.1.12.3	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|AOW29153.1|2.A.1.12.3	22.588	2.40e-13	70.5	81	6 length=116028 depth=1.05x	18383	17205	transporter
gnl|TC-DB|AOW29153.1|2.A.1.12.3	2.A.1.12.3	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|AOW29153.1|2.A.1.12.3	22.588	2.40e-13	70.5	81	6 length=116028 depth=1.05x	18383	17205	transporter
gnl|TC-DB|O34718|2.A.1.1.26	2.A.1.1.26	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|O34718|2.A.1.1.26	36.026	4.04e-67	231	96	5 length=118013 depth=1.02x	27933	26596	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.27	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P42417|2.A.1.1.27	25.537	1.86e-10	60.5	90	1 length=201707 depth=1.01x	25571	26782	transporter
gnl|TC-DB|P11166|2.A.1.1.28	2.A.1.1.28	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|P11166|2.A.1.1.28	29.120	3.31e-43	161	83	59 length=27152 depth=0.92x	4083	5327	transporter
gnl|TC-DB|P11168|2.A.1.1.29	2.A.1.1.29	glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|P11168|2.A.1.1.29	30.900	1.84e-40	154	77	5 length=118013 depth=1.02x	27774	26587	transporter
gnl|TC-DB|P11168|2.A.1.1.29	2.A.1.1.29	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P11168|2.A.1.1.29	30.900	1.84e-40	154	77	5 length=118013 depth=1.02x	27774	26587	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	D-mannitol	EX_cpd00314_e0	rxn12587	gnl|TC-DB|P0AGF4|2.A.1.1.3	99.593	0.0	865	100	59 length=27152 depth=0.92x	4035	5507	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P0AGF4|2.A.1.1.3	99.593	0.0	865	100	59 length=27152 depth=0.92x	4035	5507	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P0AGF4|2.A.1.1.3	99.593	0.0	865	100	59 length=27152 depth=0.92x	4035	5507	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P0AGF4|2.A.1.1.3	99.593	0.0	865	100	59 length=27152 depth=0.92x	4035	5507	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P0AGF4|2.A.1.1.3	99.593	0.0	865	100	59 length=27152 depth=0.92x	4035	5507	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	xylitol	EX_cpd00306_e0	rxn12532	gnl|TC-DB|P0AGF4|2.A.1.1.3	99.593	0.0	865	100	59 length=27152 depth=0.92x	4035	5507	transporter
gnl|TC-DB|P0AGF4|2.A.1.1.3	2.A.1.1.3	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P0AGF4|2.A.1.1.3	99.593	0.0	865	100	59 length=27152 depth=0.92x	4035	5507	transporter
gnl|TC-DB|P32467|2.A.1.1.30	2.A.1.1.30	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32467|2.A.1.1.30	28.719	8.20e-36	141	78	59 length=27152 depth=0.92x	4077	5444	transporter
gnl|TC-DB|P32467|2.A.1.1.30	2.A.1.1.30	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P32467|2.A.1.1.30	28.719	8.20e-36	141	78	59 length=27152 depth=0.92x	4077	5444	transporter
gnl|TC-DB|P15729|2.A.1.1.32	2.A.1.1.32	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P15729|2.A.1.1.32	40.291	3.80e-70	239	83	59 length=27152 depth=0.92x	4269	5444	transporter
gnl|TC-DB|P15729|2.A.1.1.32	2.A.1.1.32	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P15729|2.A.1.1.32	40.291	3.80e-70	239	83	59 length=27152 depth=0.92x	4269	5444	transporter
gnl|TC-DB|Q8NJ22|2.A.1.1.33	2.A.1.1.33	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q8NJ22|2.A.1.1.33	30.717	3.20e-40	154	78	31 length=53852 depth=1.01x	53545	52256	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	D-mannitol	EX_cpd00314_e0	rxn12587	gnl|TC-DB|Q8VZ80|2.A.1.1.34	28.980	7.42e-60	212	90	5 length=118013 depth=1.02x	27960	26569	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q8VZ80|2.A.1.1.34	28.980	7.42e-60	212	90	5 length=118013 depth=1.02x	27960	26569	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8VZ80|2.A.1.1.34	28.980	7.42e-60	212	90	5 length=118013 depth=1.02x	27960	26569	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	xylitol	EX_cpd00306_e0	rxn12532	gnl|TC-DB|Q8VZ80|2.A.1.1.34	28.980	7.42e-60	212	90	5 length=118013 depth=1.02x	27960	26569	transporter
gnl|TC-DB|Q7BEC4|2.A.1.1.35	2.A.1.1.35	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q7BEC4|2.A.1.1.35	35.833	3.34e-73	249	94	59 length=27152 depth=0.92x	4059	5444	transporter
gnl|TC-DB|Q400D8|2.A.1.1.36	2.A.1.1.36	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q400D8|2.A.1.1.36	26.408	7.09e-42	159	85	59 length=27152 depth=0.92x	3984	5444	transporter
gnl|TC-DB|Q6PXP3|2.A.1.1.37	2.A.1.1.37	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q6PXP3|2.A.1.1.37	27.226	1.02e-28	118	75	5 length=118013 depth=1.02x	27708	26572	transporter
gnl|TC-DB|P39932|2.A.1.1.38	2.A.1.1.38	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P39932|2.A.1.1.38	25.214	8.23e-33	132	81	31 length=53852 depth=1.01x	53575	52256	transporter
gnl|TC-DB|P49374|2.A.1.1.39	2.A.1.1.39	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P49374|2.A.1.1.39	32.211	1.62e-53	194	84	5 length=118013 depth=1.02x	27900	26599	transporter
gnl|TC-DB|P21906|2.A.1.1.4	2.A.1.1.4	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|P21906|2.A.1.1.4	42.634	7.50e-90	297	93	59 length=27152 depth=0.92x	4104	5444	transporter
